Datetime,open,high,low,close,Adj Close,volume
2022-05-11 09:30:00-04:00,795.0,797.0,787.4099731445312,789.6099853515625,789.6099853515625,1632907
2022-05-11 09:31:00-04:00,789.1976928710938,795.6500244140625,787.4199829101562,790.7100219726562,790.7100219726562,161389
2022-05-11 09:32:00-04:00,792.02001953125,793.5,786.1099853515625,788.6409301757812,788.6409301757812,130221
2022-05-11 09:33:00-04:00,788.8699951171875,788.8887939453125,783.77001953125,784.3699951171875,784.3699951171875,144937
2022-05-11 09:34:00-04:00,784.0,784.7399291992188,782.12158203125,784.0250244140625,784.0250244140625,114744
2022-05-11 09:35:00-04:00,782.0,783.8198852539062,782.0,783.0800170898438,783.0800170898438,136419
2022-05-11 09:36:00-04:00,780.0,780.0,774.3300170898438,774.3300170898438,774.3300170898438,235777
2022-05-11 09:37:00-04:00,772.5,773.8599853515625,768.0,769.9249877929688,769.9249877929688,262478
2022-05-11 09:38:00-04:00,772.0,776.2858276367188,772.0,776.0349731445312,776.0349731445312,170148
2022-05-11 09:39:00-04:00,776.0,776.0,773.489990234375,774.8099975585938,774.8099975585938,90788
2022-05-11 09:40:00-04:00,776.0,776.0,772.6199951171875,773.6199951171875,773.6199951171875,103208
2022-05-11 09:41:00-04:00,776.0,784.279296875,775.760009765625,783.3400268554688,783.3400268554688,176506
2022-05-11 09:42:00-04:00,780.0,781.739990234375,780.0,781.5549926757812,781.5549926757812,121756
2022-05-11 09:43:00-04:00,784.0,786.02001953125,781.6099853515625,786.02001953125,786.02001953125,137659
2022-05-11 09:44:00-04:00,788.0,791.969970703125,788.0,789.469970703125,789.469970703125,232980
2022-05-11 09:45:00-04:00,792.0,792.22998046875,789.0399780273438,789.0399780273438,789.0399780273438,144219
2022-05-11 09:46:00-04:00,788.0,790.3599853515625,784.8699951171875,790.3599853515625,790.3599853515625,112967
2022-05-11 09:47:00-04:00,792.0,792.0,787.0399780273438,790.3599853515625,790.3599853515625,147814
2022-05-11 09:48:00-04:00,792.5,796.780029296875,792.1699829101562,795.835693359375,795.835693359375,206330
2022-05-11 09:49:00-04:00,800.0,807.0,799.8300170898438,807.0,807.0,322123
2022-05-11 09:50:00-04:00,808.0,809.0,804.1300048828125,804.6500244140625,804.6500244140625,241874
2022-05-11 09:51:00-04:00,808.0,808.2849731445312,804.0900268554688,805.0,805.0,136596
2022-05-11 09:52:00-04:00,804.0,804.1126098632812,799.3803100585938,801.5302734375,801.5302734375,122483
2022-05-11 09:53:00-04:00,801.0,802.9000244140625,799.9749755859375,802.5250244140625,802.5250244140625,88183
2022-05-11 09:54:00-04:00,796.0,796.260009765625,796.0,796.260009765625,796.260009765625,143906
2022-05-11 09:55:00-04:00,793.0,795.35498046875,793.0,793.9199829101562,793.9199829101562,120403
2022-05-11 09:56:00-04:00,792.0,792.0,790.0001220703125,790.4600219726562,790.4600219726562,144687
2022-05-11 09:57:00-04:00,792.0,793.66162109375,792.0,793.66162109375,793.66162109375,135719
2022-05-11 09:58:00-04:00,792.0,792.0,792.0,792.0,792.0,108693
2022-05-11 09:59:00-04:00,791.6300048828125,793.969970703125,789.4749755859375,793.44921875,793.44921875,90693
2022-05-11 10:00:00-04:00,793.02001953125,793.9799194335938,788.010009765625,792.278076171875,792.278076171875,107047
2022-05-11 10:01:00-04:00,792.6904907226562,793.719970703125,790.1599731445312,790.4921875,790.4921875,52823
2022-05-11 10:02:00-04:00,790.8599853515625,791.5999755859375,786.0,786.9277954101562,786.9277954101562,101786
2022-05-11 10:03:00-04:00,787.0,792.0,785.0499877929688,791.219970703125,791.219970703125,99344
2022-05-11 10:04:00-04:00,791.5800170898438,798.9998779296875,790.0,796.3699951171875,796.3699951171875,143067
2022-05-11 10:05:00-04:00,796.4500122070312,796.8800048828125,790.5,792.72998046875,792.72998046875,84231
2022-05-11 10:06:00-04:00,792.0999755859375,793.5800170898438,789.0960083007812,791.467529296875,791.467529296875,84791
2022-05-11 10:07:00-04:00,791.7000122070312,793.4349975585938,791.1500244140625,792.0772705078125,792.0772705078125,34569
2022-05-11 10:08:00-04:00,792.9708251953125,793.6099853515625,789.760009765625,793.0,793.0,65353
